"RACEID","YEAR","ROUND","CIRCUITID","NAME","DATE","TIME","URL","FP1_DATE","FP1_TIME","FP2_DATE","FP2_TIME","FP3_DATE","FP3_TIME","QUALI_DATE","QUALI_TIME","SPRINT_DATE","SPRINT_TIME","RESULTID","RACEID_2","DRIVERID","CONSTRUCTORID","NUMBER","GRID","POSITION","POSITIONTEXT","POSITIONORDER","POINTS","LAPS","TIME_2","MILLISECONDS","FASTESTLAP","RANK","FASTESTLAPTIME","FASTESTLAPSPEED","STATUSID","DRIVERID_2","DRIVERREF","NUMBER_2","CODE","FORENAME","SURNAME","DOB","NATIONALITY","URL_2"
"1123","2024","3","1","Australian Grand Prix","2024-03-24","04:00:00","https://en.wikipedia.org/wiki/2024_Australian_Grand_Prix","2024-03-22","01:30:00","2024-03-22","05:00:00","2024-03-23","01:30:00","2024-03-23","05:00:00",,"NULL","26342","1123","847","131","63","7","17","17","17",0,"56",,,"53","5","1:20.284",236.669,"3","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1123","2024","3","1","Australian Grand Prix","2024-03-24","04:00:00","https://en.wikipedia.org/wiki/2024_Australian_Grand_Prix","2024-03-22","01:30:00","2024-03-22","05:00:00","2024-03-23","01:30:00","2024-03-23","05:00:00",,"NULL","26343","1123","1","131","44","11",,"R","18",0,"15",,,"11","18","1:22.444",230.469,"5","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1123","2024","3","1","Australian Grand Prix","2024-03-24","04:00:00","https://en.wikipedia.org/wiki/2024_Australian_Grand_Prix","2024-03-22","01:30:00","2024-03-22","05:00:00","2024-03-23","01:30:00","2024-03-23","05:00:00",,"NULL","26344","1123","830","9","1","1",,"R","19",0,"3",,,"3","19","1:23.115",228.608,"23","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26345","1124","830","9","1","1","1","1","1",26,"53","1:54:23.566","6863566","50","1","1:33.706",223.093,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26346","1124","815","9","11","2","2","2","2",18,"53","+12.535","6876101","35","3","1:33.945",222.525,"1","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26347","1124","832","6","55","4","3","3","3",15,"53","+20.866","6884432","46","2","1:33.841",222.772,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26348","1124","844","6","16","8","4","4","4",12,"53","+26.522","6890088","53","9","1:35.044",219.952,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26349","1124","846","1","4","3","5","5","5",10,"53","+29.700","6893266","1","10","1:35.186",219.624,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26350","1124","4","117","14","5","6","6","6",8,"53","+44.272","6907838","53","6","1:34.726",220.691,"1","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26351","1124","847","131","63","9","7","7","7",6,"53","+45.951","6909517","39","5","1:34.404",221.444,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26352","1124","857","1","81","6","8","8","8",4,"53","+47.525","6911091","1","7","1:34.802",220.514,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26353","1124","1","131","44","7","9","9","9",2,"53","+48.626","6912192","41","4","1:33.952",222.509,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26354","1124","852","215","22","10","10","10","10",1,"52",,,"51","14","1:36.342",216.989,"11","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26355","1124","807","210","27","12","11","11","11",0,"52",,,"52","11","1:35.325",219.304,"11","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26356","1124","840","117","18","16","12","12","12",0,"52",,,"41","12","1:35.798",218.221,"11","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26357","1124","825","210","20","18","13","13","13",0,"52",,,"24","17","1:36.654",216.289,"11","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26358","1124","822","15","77","13","14","14","14",0,"52",,,"25","15","1:36.608",216.392,"11","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26359","1124","839","214","31","15","15","15","15",0,"52",,,"52","13","1:36.232",217.237,"11","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26360","1124","842","214","10","17","16","16","16",0,"52",,,"48","16","1:36.642",216.315,"11","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26361","1124","858","3","2","19","17","17","17",0,"52",,,"43","8","1:34.900",220.286,"11","858","sargeant","2","SAR","Logan","Sargeant","2000-12-31","American","http://en.wikipedia.org/wiki/Logan_Sargeant"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26364","1124","848","3","23","14",,"R","20",0,"0",,,,"0",,,"3","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26363","1124","817","215","3","11",,"R","19",0,"0",,,,"0",,,"3","817","ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo"
"1124","2024","4","22","Japanese Grand Prix","2024-04-07","05:00:00","https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix","2024-04-05","02:30:00","2024-04-05","06:00:00","2024-04-06","02:30:00","2024-04-06","06:00:00",,"NULL","26362","1124","855","15","24","20",,"R","18",0,"12",,,"9","18","1:37.160",215.162,"6","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26365","1125","830","9","1","1","1","1","1",25,"56","1:40:52.554","6052554","33","2","1:38.406",199.414,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26366","1125","846","1","4","4","2","2","2",18,"56","+13.773","6066327","1","4","1:38.751",198.717,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26367","1125","815","9","11","2","3","3","3",15,"56","+19.160","6071714","33","7","1:39.388",197.444,"1","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26368","1125","844","6","16","6","4","4","4",12,"56","+23.623","6076177","33","6","1:39.384",197.452,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26369","1125","832","6","55","7","5","5","5",10,"56","+33.983","6086537","19","10","1:39.764",196.7,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26370","1125","847","131","63","8","6","6","6",8,"56","+38.724","6091278","39","11","1:40.112",196.016,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26371","1125","4","117","14","3","7","7","7",7,"56","+43.414","6095968","45","1","1:37.810",200.629,"1","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26372","1125","857","1","81","5","8","8","8",4,"56","+56.198","6108752","1","9","1:39.739",196.749,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26373","1125","1","131","44","18","9","9","9",2,"56","+57.986","6110540","34","14","1:40.835",194.61,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26374","1125","807","210","27","9","10","10","10",1,"56","+1:00.476","6113030","32","13","1:40.815",194.649,"1","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26375","1125","839","214","31","13","11","11","11",0,"56","+1:02.812","6115366","33","15","1:40.937",194.414,"1","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26376","1125","848","3","23","14","12","12","12",0,"56","+1:05.506","6118060","34","12","1:40.790",194.697,"1","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26377","1125","842","214","10","15","13","13","13",0,"56","+1:09.223","6121777","40","5","1:39.198",197.822,"1","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26378","1125","855","15","24","16","14","14","14",0,"56","+1:11.689","6124243","42","3","1:38.633",198.955,"1","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26379","1125","840","117","18","11","15","15","15",0,"56","+1:22.786","6135340","37","8","1:39.444",197.333,"1","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26380","1125","825","210","20","17","16","16","16",0,"56","+1:27.533","6140087","45","18","1:41.077",194.145,"1","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26381","1125","858","3","2","20","17","17","17",0,"56","+1:35.110","6147664","14","17","1:41.000",194.293,"1","858","sargeant","2","SAR","Logan","Sargeant","2000-12-31","American","http://en.wikipedia.org/wiki/Logan_Sargeant"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26383","1125","852","215","22","19",,"R","19",0,"26",,,"11","20","1:41.593",193.158,"31","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26382","1125","817","215","3","12",,"R","18",0,"33",,,"16","16","1:40.994",194.304,"31","817","ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo"
"1125","2024","5","17","Chinese Grand Prix","2024-04-21","07:00:00","https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix","2024-04-19","03:30:00","2024-04-19","07:30:00",,"NULL","2024-04-20","07:00:00","2024-04-20","03:00:00","26384","1125","822","15","77","10",,"R","20",0,"19",,,"11","19","1:41.276",193.763,"31","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1126","2024","6","79","Miami Grand Prix","2024-05-05","20:00:00","https://en.wikipedia.org/wiki/2024_Miami_Grand_Prix","2024-05-03","16:30:00","2024-05-03","20:30:00",,"NULL","2024-05-04","20:00:00","2024-05-04","16:00:00","26385","1126","846","1","4","5","1","1","1",25,"57","1:30:49.876","5449876","55","5","1:30.980",214.148,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
