RACEID,YEAR,ROUND,CIRCUITID,NAME,DATE,TIME,URL,FP1_DATE,FP1_TIME,FP2_DATE,FP2_TIME,FP3_DATE,FP3_TIME,QUALI_DATE,QUALI_TIME,SPRINT_DATE,SPRINT_TIME,RESULTID,RACEID,DRIVERID,CONSTRUCTORID,NUMBER,GRID,POSITION,POSITIONTEXT,POSITIONORDER,POINTS,LAPS,TIME,MILLISECONDS,FASTESTLAP,RANK,FASTESTLAPTIME,FASTESTLAPSPEED,STATUSID,DRIVERID,DRIVERREF,NUMBER,CODE,FORENAME,SURNAME,DOB,NATIONALITY,URL
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7625,4,5,1,2,11,12,12,12,0.0,57,+1:17.824,5586006,54,12,1:35.520,203.969,1,5,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7626,4,7,5,11,20,13,13,13,0.0,57,+1:18.805,5586987,30,9,1:35.410,204.205,1,7,bourdais,,BOU,Sébastien,Bourdais,1979-02-28,French,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7627,4,13,6,3,8,14,14,14,0.0,56,,,41,7,1:35.065,204.946,11,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7628,4,21,10,21,17,15,15,15,0.0,56,,,9,19,1:36.376,202.158,11,21,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7629,4,16,10,20,19,16,16,16,0.0,56,,,28,18,1:36.219,202.488,11,16,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7630,4,67,5,12,16,17,17,17,0.0,56,,,38,20,1:36.473,201.954,11,67,buemi,,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7631,4,9,2,5,13,18,18,18,0.0,56,,,50,13,1:35.706,203.573,11,9,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7632,4,2,2,6,14,19,19,19,0.0,56,,,52,16,1:35.924,203.110,11,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
4,2009,4,3,Bahrain Grand Prix,2009-04-26,12:00:00.000,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,,,,,,,,,,,7633,4,6,3,17,12,,R,20,0.0,48,,,39,17,1:36.153,202.627,51,6,nakajima,,NAK,Kazuki,Nakajima,1985-01-11,Japanese,http://en.wikipedia.org/wiki/Kazuki_Nakajima
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7634,5,18,23,22,1,1,1,1,10.0,66,1:37:19.202,5839202,17,2,1:22.899,202.149,1,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7635,5,22,23,23,3,2,2,2,8.0,66,+13.056,5852258,28,1,1:22.762,202.484,1,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7636,5,17,9,14,5,3,3,3,6.0,66,+13.924,5853126,18,5,1:23.112,201.631,1,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7637,5,20,9,15,2,4,4,4,5.0,66,+18.941,5858143,41,4,1:23.090,201.684,1,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7638,5,4,4,7,8,5,5,5,4.0,66,+43.166,5882368,14,6,1:23.420,200.887,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7639,5,13,6,3,4,6,6,6,3.0,66,+50.827,5890029,14,3,1:23.089,201.687,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7640,5,2,2,6,13,7,7,7,2.0,66,+52.312,5891514,29,10,1:23.878,199.790,1,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7641,5,3,3,16,9,8,8,8,1.0,66,+1:05.211,5904413,24,7,1:23.621,200.404,1,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7642,5,1,1,1,14,9,9,9,0.0,65,,,29,9,1:23.839,199.883,11,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7643,5,10,7,10,6,10,10,10,0.0,65,,,44,12,1:24.134,199.182,11,10,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7644,5,9,2,5,10,11,11,11,0.0,65,,,26,11,1:24.078,199.314,11,9,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7645,5,12,4,8,12,12,12,12,0.0,65,,,41,14,1:24.286,198.823,11,12,piquet_jr,,PIQ,Nelson,Piquet Jr.,1985-07-25,Brazilian,"http://en.wikipedia.org/wiki/Nelson_Piquet,_Jr."
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7646,5,6,3,17,11,13,13,13,0.0,65,,,38,13,1:24.155,199.132,11,6,nakajima,,NAK,Kazuki,Nakajima,1985-01-11,Japanese,http://en.wikipedia.org/wiki/Kazuki_Nakajima
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7647,5,21,10,21,20,14,14,14,0.0,65,,,63,8,1:23.796,199.985,11,21,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7652,5,7,5,11,17,,R,19,0.0,0,,,,,,,4,7,bourdais,,BOU,Sébastien,Bourdais,1979-02-28,French,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7653,5,16,10,20,19,,R,20,0.0,0,,,,,,,4,16,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7651,5,67,5,12,15,,R,18,0.0,0,,,,,,,4,67,buemi,,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7650,5,15,7,9,7,,R,17,0.0,0,,,,,,,4,15,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7649,5,5,1,2,18,,R,16,0.0,7,,,6,16,1:28.719,188.888,6,5,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00.000,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,,,,,,,,,,,7648,5,8,6,4,16,,R,15,0.0,17,,,16,15,1:24.490,198.342,9,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7654,6,18,23,22,1,1,1,1,10.0,78,1:40:44.282,6044282,49,2,1:15.190,159.914,1,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7655,6,22,23,23,3,2,2,2,8.0,78,+7.666,6051948,46,7,1:15.685,158.868,1,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7656,6,8,6,4,2,3,3,3,6.0,78,+13.442,6057724,47,5,1:15.382,159.507,1,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7657,6,13,6,3,5,4,4,4,5.0,78,+15.110,6059392,50,1,1:15.154,159.991,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7658,6,17,9,14,8,5,5,5,4.0,78,+15.730,6060012,45,3,1:15.321,159.636,1,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7659,6,3,3,16,6,6,6,6,3.0,78,+33.586,6077868,48,9,1:15.772,158.686,1,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7660,6,4,4,7,9,7,7,7,2.0,78,+37.839,6082121,64,4,1:15.371,159.530,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7661,6,7,5,11,14,8,8,8,1.0,78,+1:03.142,6107424,47,13,1:16.178,157.840,1,7,bourdais,,BOU,Sébastien,Bourdais,1979-02-28,French,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7662,6,21,10,21,13,9,9,9,0.0,78,+1:05.040,6109322,74,16,1:16.419,157.343,1,21,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7663,6,10,7,10,20,10,10,10,0.0,77,,,72,12,1:16.066,158.073,11,10,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7664,6,2,2,6,16,11,11,11,0.0,77,,,49,15,1:16.268,157.654,11,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7665,6,1,1,1,19,12,12,12,0.0,77,,,65,8,1:15.706,158.824,11,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7666,6,15,7,9,18,13,13,13,0.0,77,,,57,11,1:16.011,158.187,11,15,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7667,6,16,10,20,15,14,14,14,0.0,77,,,66,14,1:16.245,157.702,11,16,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7668,6,6,3,17,10,15,15,15,0.0,76,,,73,10,1:15.792,158.644,3,6,nakajima,,NAK,Kazuki,Nakajima,1985-01-11,Japanese,http://en.wikipedia.org/wiki/Kazuki_Nakajima
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7669,6,5,1,2,7,,R,16,0.0,51,,,48,6,1:15.672,158.896,3,5,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7670,6,9,2,5,17,,R,17,0.0,28,,,25,17,1:17.558,155.032,23,9,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7671,6,20,9,15,4,,R,18,0.0,15,,,15,18,1:17.634,154.880,3,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7672,6,12,4,8,12,,R,19,0.0,10,,,7,19,1:18.514,153.144,4,12,piquet_jr,,PIQ,Nelson,Piquet Jr.,1985-07-25,Brazilian,"http://en.wikipedia.org/wiki/Nelson_Piquet,_Jr."
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00.000,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,,,,,,,,,,,7673,6,67,5,12,11,,R,20,0.0,10,,,7,20,1:18.582,153.012,4,67,buemi,,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7674,7,18,23,22,2,1,1,1,10.0,58,1:26:24.848,5184848,40,1,1:27.579,219.422,1,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7675,7,17,9,14,4,2,2,2,8.0,58,+6.714,5191562,42,3,1:27.809,218.847,1,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7676,7,20,9,15,1,3,3,3,6.0,58,+7.461,5192309,51,2,1:27.622,219.314,1,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7677,7,15,7,9,5,4,4,4,5.0,58,+27.843,5212691,40,4,1:27.868,218.700,1,15,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7678,7,3,3,16,9,5,5,5,4.0,58,+31.539,5216387,36,11,1:28.222,217.823,1,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7679,7,13,6,3,7,6,6,6,3.0,58,+39.996,5224844,41,9,1:28.176,217.936,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7680,7,9,2,5,10,7,7,7,2.0,58,+46.247,5231095,58,7,1:28.008,218.352,1,9,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7681,7,10,7,10,13,8,8,8,1.0,58,+46.959,5231807,56,5,1:27.883,218.663,1,10,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7682,7,8,6,4,6,9,9,9,0.0,58,+50.246,5235094,58,8,1:28.061,218.221,1,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7683,7,4,4,7,8,10,10,10,0.0,58,+1:02.420,5247268,57,13,1:28.389,217.411,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7684,7,2,2,6,11,11,11,11,0.0,58,+1:04.327,5249175,43,10,1:28.214,217.842,1,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7685,7,6,3,17,12,12,12,12,0.0,58,+1:06.376,5251224,58,6,1:27.988,218.402,1,6,nakajima,,NAK,Kazuki,Nakajima,1985-01-11,Japanese,http://en.wikipedia.org/wiki/Kazuki_Nakajima
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7686,7,1,1,1,16,13,13,13,0.0,58,+1:20.454,5265302,53,15,1:28.562,216.986,1,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7687,7,5,1,2,14,14,14,14,0.0,57,,,41,18,1:29.174,215.497,11,5,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7688,7,67,5,12,18,15,15,15,0.0,57,,,57,16,1:28.624,216.835,11,67,buemi,,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7689,7,12,4,8,17,16,16,16,0.0,57,,,45,12,1:28.340,217.532,11,12,piquet_jr,,PIQ,Nelson,Piquet Jr.,1985-07-25,Brazilian,"http://en.wikipedia.org/wiki/Nelson_Piquet,_Jr."
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7690,7,16,10,20,15,17,17,17,0.0,57,,,55,19,1:29.192,215.454,11,16,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7691,7,7,5,11,20,18,18,18,0.0,57,,,53,17,1:29.022,215.865,11,7,bourdais,,BOU,Sébastien,Bourdais,1979-02-28,French,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7693,7,21,10,21,19,,R,20,0.0,4,,,3,20,1:34.070,204.281,23,21,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
7,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00.000,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,,,,,,,,,,,7692,7,22,23,23,3,,R,19,0.0,47,,,37,14,1:28.526,217.075,6,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
8,2009,8,9,British Grand Prix,2009-06-21,12:00:00.000,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,,,,,,,,,,,7694,8,20,9,15,1,1,1,1,10.0,60,1:22:49.328,4969328,16,1,1:20.735,229.238,1,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
8,2009,8,9,British Grand Prix,2009-06-21,12:00:00.000,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,,,,,,,,,,,7695,8,17,9,14,3,2,2,2,8.0,60,+15.188,4984516,57,2,1:20.915,228.728,1,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
8,2009,8,9,British Grand Prix,2009-06-21,12:00:00.000,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,,,,,,,,,,,7696,8,22,23,23,2,3,3,3,6.0,60,+41.175,5010503,18,5,1:21.429,227.285,1,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
8,2009,8,9,British Grand Prix,2009-06-21,12:00:00.000,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,,,,,,,,,,,7697,8,13,6,3,11,4,4,4,5.0,60,+45.043,5014371,22,6,1:21.509,227.062,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
8,2009,8,9,British Grand Prix,2009-06-21,12:00:00.000,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,,,,,,,,,,,7698,8,3,3,16,7,5,5,5,4.0,60,+45.915,5015243,17,3,1:21.054,228.336,1,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
